Entity,Code,Year,Oil,Gas,Coal
Spain,ESP,1983,567.4309,27.512402,208.01419
Spain,ESP,1984,535.18097,22.5634,211.47992
Spain,ESP,1985,515.2207,23.937,209.08414
Spain,ESP,1986,510.47852,28.1992,216.6669
Spain,ESP,1987,536.0967,30.1889,210.2006
Spain,ESP,1988,548.8795,38.9557,182.38165
Spain,ESP,1989,575.179,50.0051,224.83116
Spain,ESP,1990,556.60004,57.794395,223.43556
Spain,ESP,1991,568.6487,65.11024,232.58836
Spain,ESP,1992,637.358,68.079414,237.29852
Spain,ESP,1993,607.8931,66.77966,213.45702
Spain,ESP,1994,638.54456,73.21793,220.06287
Spain,ESP,1995,679.26404,89.793236,220.58621
Spain,ESP,1996,697.5843,100.48969,186.39401
Spain,ESP,1997,705.9866,131.48898,213.46866
Spain,ESP,1998,762.26117,134.98706,203.42033
Spain,ESP,1999,810.89856,154.5253,227.98288
Spain,ESP,2000,822.15295,176.96399,243.48569
Spain,ESP,2001,848.1993,190.69435,222.92384
Spain,ESP,2002,866.395,218.03433,251.18474
Spain,ESP,2003,875.835,248.2873,234.10027
Spain,ESP,2004,883.7714,292.69077,244.79987
Spain,ESP,2005,906.24615,347.01956,238.56618
Spain,ESP,2006,898.3019,363.17368,208.27003
Spain,ESP,2007,905.739,369.5727,233.0303
Spain,ESP,2008,866.6593,405.92172,157.05151
Spain,ESP,2009,814.51135,363.0772,109.6709
Spain,ESP,2010,794.1013,361.96466,80.212105
Spain,ESP,2011,757.2665,336.46085,148.75934
Spain,ESP,2012,700.0071,332.25613,180.17197
Spain,ESP,2013,675.85834,303.28094,132.54712
Spain,ESP,2014,678.84143,275.239,135.36157
Spain,ESP,2015,701.32794,285.43784,159.17296
Spain,ESP,2016,719.22076,291.21594,122.07011
Spain,ESP,2017,723.65344,317.12115,156.40977
Spain,ESP,2018,733.6454,314.9725,134.02187
Spain,ESP,2019,735.607,359.74472,58.98408
Spain,ESP,2020,591.8298,324.9023,34.386036
Spain,ESP,2021,654.14606,343.24298,37.361004
Spain,ESP,2022,726.3689,329.74158,43.479256
Spain,ESP,2023,697.13385,294.72507,30.411484
Spain,ESP,2024,740.84406,283.62857,27.409918
Sri Lanka,LKA,1965,9.374515,0,0
Sri Lanka,LKA,1966,9.601324,0,0
Sri Lanka,LKA,1967,9.834314,0,0
Sri Lanka,LKA,1968,10.081403,0,0
Sri Lanka,LKA,1969,10.303509,0,0
Sri Lanka,LKA,1970,17.57452,0,0
Sri Lanka,LKA,1971,17.690096,0,0
Sri Lanka,LKA,1972,18.611622,0,0
Sri Lanka,LKA,1973,19.797039,0,0
Sri Lanka,LKA,1974,15.812426,0,0
Sri Lanka,LKA,1975,16.39198,0,0
Sri Lanka,LKA,1976,15.96242,0,0.00512883
Sri Lanka,LKA,1977,17.061384,0,0.0293076
Sri Lanka,LKA,1978,17.61727,0,0.030479904
Sri Lanka,LKA,1979,18.467768,0,0.019782629
Sri Lanka,LKA,1980,18.610117,0,0.026669916
Sri Lanka,LKA,1981,19.500782,0,0.014800338
Sri Lanka,LKA,1982,21.070389,0,0.2070582
Sri Lanka,LKA,1983,21.86579,0,0.20808396
Sri Lanka,LKA,1984,20.623968,0,0.40444487
Sri Lanka,LKA,1985,18.36743,0,0.24471846
Sri Lanka,LKA,1986,19.134302,0,0.091586255
Sri Lanka,LKA,1987,21.290077,0,0.08572473
Sri Lanka,LKA,1988,19.793789,0,0.043961402
Sri Lanka,LKA,1989,18.507244,0,0.00512883
Sri Lanka,LKA,1990,20.58785,0,0
Sri Lanka,LKA,1991,20.604216,0,0.00659421
Sri Lanka,LKA,1992,23.416906,0,0.00659421
Sri Lanka,LKA,1993,23.671654,0,0.004469409
Sri Lanka,LKA,1994,25.714018,0,0.004029795
Sri Lanka,LKA,1995,27.378433,0,0.011649772
Sri Lanka,LKA,1996,33.236603,0,0.002417877
Sri Lanka,LKA,1997,34.040123,0,0
Sri Lanka,LKA,1998,35.576878,0,0.002271339
Sri Lanka,LKA,1999,38.35613,0,0
Sri Lanka,LKA,2000,44.056526,0,0.003956526
Sri Lanka,LKA,2001,42.859436,0,0.001025766
Sri Lanka,LKA,2002,45.48564,0,0.12653556
Sri Lanka,LKA,2003,44.725185,0,0.69488317
Sri Lanka,LKA,2004,44.74943,0,0.18280615
Sri Lanka,LKA,2005,51.173447,0,0.6794967
Sri Lanka,LKA,2006,52.58453,0,0.5096592
Sri Lanka,LKA,2007,55.728626,0,0.49720344
Sri Lanka,LKA,2008,51.22881,0,0.67033803
Sri Lanka,LKA,2009,52.808617,0,0.6822809
Sri Lanka,LKA,2010,52.980663,0,0.6970081
Sri Lanka,LKA,2011,59.077347,0,3.478508
Sri Lanka,LKA,2012,63.094196,0,5.303183
Sri Lanka,LKA,2013,53.987404,0,5.5788774
Sri Lanka,LKA,2014,61.876884,0,10.707201
Sri Lanka,LKA,2015,59.54911,0,14.409015
Sri Lanka,LKA,2016,72.91467,0,15.254024
Sri Lanka,LKA,2017,78.41371,0,15.801333
Sri Lanka,LKA,2018,78.14474,0,15.269992
Sri Lanka,LKA,2019,81.44221,0,16.297167
Sri Lanka,LKA,2020,68.93846,0,19.583334
Sri Lanka,LKA,2021,65.32312,0,19.567083
Sri Lanka,LKA,2022,55.178627,0,18.34392
Sri Lanka,LKA,2023,61.568634,0,16.471945
Sri Lanka,LKA,2024,64.83041,0,19.435904
Sweden,SWE,1965,229.70325,0,25.92705
Sweden,SWE,1966,259.65668,0,24.740417
Sweden,SWE,1967,258.7804,0,24.55678
Sweden,SWE,1968,292.71017,0,21.454315
Sweden,SWE,1969,313.51508,0,20.949095
Sweden,SWE,1970,341.1421,0,22.130144
Sweden,SWE,1971,320.8071,0,19.949358
Sweden,SWE,1972,329.2851,0,17.139631
Sweden,SWE,1973,336.5918,0,18.945211
Sweden,SWE,1974,302.3185,0,20.930021
Sweden,SWE,1975,301.4847,0,22.575237
Sweden,SWE,1976,332.42618,0,21.671343
Sweden,SWE,1977,322.3305,0,17.201967
Sweden,SWE,1978,389.0616,0,17.646048
Sweden,SWE,1979,418.84644,0,20.846622
Sweden,SWE,1980,369.6262,0,19.86897
Sweden,SWE,1981,332.4578,0,17.085285
Sweden,SWE,1982,309.068,0,19.009607
Sweden,SWE,1983,268.6586,0,23.82295
Sweden,SWE,1984,256.70612,0,28.746893
Sweden,SWE,1985,275.22202,0.7138415,33.84138
Sweden,SWE,1986,293.94498,1.8797677,36.079098
Sweden,SWE,1987,253.78845,2.5105367,35.62356
Sweden,SWE,1988,237.56392,3.2286325,34.97161
Sweden,SWE,1989,228.21938,4.31798,32.97284
Sweden,SWE,1990,189.63515,6.0098825,34.45712
Sweden,SWE,1991,191.26495,6.420767,33.63651
Sweden,SWE,1992,207.7154,7.2472377,31.32087
Sweden,SWE,1993,205.3306,7.9093547,31.889389
Sweden,SWE,1994,219.89215,7.852032,32.364464
Sweden,SWE,1995,218.79678,7.8598695,32.364185
Sweden,SWE,1996,235.02121,8.422121,35.84237
Sweden,SWE,1997,222.36334,8.319568,30.625977
Sweden,SWE,1998,226.84012,8.245899,30.83334
Sweden,SWE,1999,222.96231,8.263589,29.4732
Sweden,SWE,2000,204.42044,8.081546,29.83794
Sweden,SWE,2001,205.10725,9.117825,32.333935
Sweden,SWE,2002,205.5297,9.27882,34.7224
Sweden,SWE,2003,205.91388,9.252622,34.043278
Sweden,SWE,2004,204.07948,9.2123165,35.02479
Sweden,SWE,2005,196.89734,8.777249,32.01512
Sweden,SWE,2006,195.63448,9.18875,35.34985
Sweden,SWE,2007,191.29031,9.483,32.937824
Sweden,SWE,2008,187.61043,8.61025,32.947243
Sweden,SWE,2009,174.76619,11.495,23.22746
Sweden,SWE,2010,182.26927,15.468,31.07757
Sweden,SWE,2011,168.6092,12.21675,27.70472
Sweden,SWE,2012,161.83508,10.651,23.844616
Sweden,SWE,2013,158.01923,10.2365,24.411753
Sweden,SWE,2014,155.69562,8.403749,23.033634
Sweden,SWE,2015,153.64815,9.335751,23.101635
Sweden,SWE,2016,158.83817,9.988999,22.635933
Sweden,SWE,2017,161.7447,9.61625,22.60179
Sweden,SWE,2018,142.69774,10.16875,22.511425
Sweden,SWE,2019,145.29596,10.279,22.514366
Sweden,SWE,2020,134.4504,9.90925,18.611954
Sweden,SWE,2021,147.19507,10.62825,18.925024
Sweden,SWE,2022,132.62907,7.9977503,18.444506
Sweden,SWE,2023,129.90118,8.774,18.646727
Sweden,SWE,2024,135.9088,9.50166,18.754766
Switzerland,CHE,1965,96.37957,0,14.833333
Switzerland,CHE,1966,102.46806,0,12.263888
Switzerland,CHE,1967,110.83246,0,10.344444
Switzerland,CHE,1968,122.93266,0,9.777778
Switzerland,CHE,1969,133.68282,0.0025000002,8.844444
Switzerland,CHE,1970,149.8176,0.385,7.5888886
Switzerland,CHE,1971,158.97957,0.93,5.125
Switzerland,CHE,1972,162.9895,1.1800001,4.336111
Switzerland,CHE,1973,175.4158,1.5975,4.116667
Switzerland,CHE,1974,156.1069,3.3649998,3.5500002
Switzerland,CHE,1975,150.11577,5.42,2.661111
Switzerland,CHE,1976,156.01619,5.6575003,2.5
Switzerland,CHE,1977,156.82472,6.46,2.9166667
Switzerland,CHE,1978,160.81918,7.0874996,2.625
Switzerland,CHE,1979,154.1364,7.9500003,2.713889
Switzerland,CHE,1980,154.01991,9.070001,3.972222
Switzerland,CHE,1981,142.52437,9.785,5.875
Switzerland,CHE,1982,134.65762,10.335,5.197222
Switzerland,CHE,1983,147.33458,11.362499,4.536111
Switzerland,CHE,1984,142.62831,12.6725,5.827778
Switzerland,CHE,1985,145.1502,13.2675,5.8527775
Switzerland,CHE,1986,158.84816,13.5875,5.0361114
Switzerland,CHE,1987,149.62581,14.5675,4.686111
Switzerland,CHE,1988,150.06097,14.67,4
Switzerland,CHE,1989,143.99309,15.955,4.1361113
Switzerland,CHE,1990,154.29774,17.0775,4.1361113
Switzerland,CHE,1991,156.95247,19.17,3.5138888
Switzerland,CHE,1992,159.13806,20.15,2.4333332
Switzerland,CHE,1993,149.1138,21.14,2.038889
Switzerland,CHE,1994,154.10162,20.8525,2.063889
Switzerland,CHE,1995,142.8001,22.98,2.213889
Switzerland,CHE,1996,147.92401,24.875,1.6555556
Switzerland,CHE,1997,155.62619,24.015,1.275
Switzerland,CHE,1998,157.54512,24.72,1.0583333
Switzerland,CHE,1999,152.87433,28.458332,1.1
Switzerland,CHE,2000,148.28627,28.3,1.6027778
Switzerland,CHE,2001,158.6958,29.455555,1.675
Switzerland,CHE,2002,150.41983,28.91111,1.5444444
Switzerland,CHE,2003,146.38762,30.558332,1.5861112
Switzerland,CHE,2004,149.64418,31.525,1.5055555
Switzerland,CHE,2005,150.2359,32.363888,1.6777778
Switzerland,CHE,2006,149.46095,31.469444,1.8111111
Switzerland,CHE,2007,143.28651,30.641668,2.027778
Switzerland,CHE,2008,148.41432,32.647224,1.8222222
Switzerland,CHE,2009,144.2638,31.336111,1.7194445
Switzerland,CHE,2010,147.44974,35.002777,1.7249999
Switzerland,CHE,2011,136.49957,31.047222,1.5944444
Switzerland,CHE,2012,139.24573,34.033333,1.4361111
Switzerland,CHE,2013,141.59218,35.841667,1.5472223
Switzerland,CHE,2014,128.45525,31.047222,1.5833334
Switzerland,CHE,2015,129.56079,33.172222,1.4472222
Switzerland,CHE,2016,122.34929,34.85,1.3305556
Switzerland,CHE,2017,125.38493,34.997223,1.2805556
Switzerland,CHE,2018,120.37151,33.197224,1.1916667
Switzerland,CHE,2019,123.53284,34.058334,1.0666666
Switzerland,CHE,2020,102.537796,34.14722,1.0277778
Switzerland,CHE,2021,102.78785,28.038887,1.0361111
Switzerland,CHE,2022,105.80339,37.030556,1.0777777
Switzerland,CHE,2023,107.32253,33.96389,0.85
Switzerland,CHE,2024,107.36002,34.481236,0.8523288
Taiwan,TWN,1965,25.688173,2.307175,34.71555
Taiwan,TWN,1966,30.388777,2.589275,34.52947
Taiwan,TWN,1967,36.092865,3.3449,35.04119
Taiwan,TWN,1968,43.046482,4.7151,35.32031
Taiwan,TWN,1969,51.549316,5.9241,32.424442
Taiwan,TWN,1970,61.906006,5.6202574,31.680119
Taiwan,TWN,1971,86.65054,11.297574,28.13297
Taiwan,TWN,1972,93.771324,13.151973,26.79552
Taiwan,TWN,1973,119.62499,15.177548,23.98106
Taiwan,TWN,1974,107.38309,15.976367,24.41137
Taiwan,TWN,1975,124.44162,15.86225,22.25982
Taiwan,TWN,1976,160.90163,19.747042,23.574009
Taiwan,TWN,1977,177.99304,20.840843,26.99323
Taiwan,TWN,1978,208.59233,20.528927,29.784431
Taiwan,TWN,1979,209.5899,19.817171,37.59979
Taiwan,TWN,1980,217.76823,20.499619,44.484753
Taiwan,TWN,1981,191.7103,17.468376,41.053898
Taiwan,TWN,1982,214.84836,13.359276,48.153675
Taiwan,TWN,1983,216.6807,13.855265,64.99984
Taiwan,TWN,1984,207.55226,13.94178,75.40771
Taiwan,TWN,1985,205.69662,12.49892,79.88109
Taiwan,TWN,1986,229.2053,11.388484,97.24753
Taiwan,TWN,1987,241.05962,11.518417,105.21525
Taiwan,TWN,1988,281.14557,13.138313,121.933945
Taiwan,TWN,1989,312.6395,13.235775,127.18466
Taiwan,TWN,1990,324.52747,21.242907,125.660095
Taiwan,TWN,1991,336.49118,30.850605,137.64064
Taiwan,TWN,1992,349.96964,30.593306,159.02312
Taiwan,TWN,1993,372.70914,32.017345,178.81398
Taiwan,TWN,1994,396.74847,38.884525,186.09625
Taiwan,TWN,1995,431.46832,43.45639,191.85172
Taiwan,TWN,1996,431.26074,44.342564,216.37764
Taiwan,TWN,1997,442.6407,52.02493,247.48338
Taiwan,TWN,1998,457.71848,61.64442,268.5034
Taiwan,TWN,1999,490.06985,62.734768,277.2957
Taiwan,TWN,2000,500.49252,67.67396,326.856
Taiwan,TWN,2001,518.60944,72.894005,342.9976
Taiwan,TWN,2002,518.4633,81.527534,371.88586
Taiwan,TWN,2003,542.0757,84.14759,396.44778
Taiwan,TWN,2004,554.1194,102.36428,412.37943
Taiwan,TWN,2005,557.9412,103.200806,419.94257
Taiwan,TWN,2006,562.3801,110.69849,440.8106
Taiwan,TWN,2007,583.01483,117.44902,461.68237
Taiwan,TWN,2008,545.44495,127.65959,442.00507
Taiwan,TWN,2009,532.042,124.667755,421.60495
Taiwan,TWN,2010,555.73676,154.79768,452.3208
Taiwan,TWN,2011,517.7095,170.3993,468.8569
Taiwan,TWN,2012,509.28372,178.85228,458.43036
Taiwan,TWN,2013,521.8908,179.37907,467.62405
Taiwan,TWN,2014,538.7605,188.68169,472.62488
Taiwan,TWN,2015,553.8144,201.80359,458.45123
Taiwan,TWN,2016,554.21246,209.65405,464.03384
Taiwan,TWN,2017,550.433,232.4506,471.0609
Taiwan,TWN,2018,544.25696,236.62138,473.56345
Taiwan,TWN,2019,513.06757,232.5982,464.15848
Taiwan,TWN,2020,490.9263,248.8446,433.83463
Taiwan,TWN,2021,519.6228,272.90457,465.73358
Taiwan,TWN,2022,478.72687,280.6635,439.27585
Taiwan,TWN,2023,452.22775,279.4694,413.87567
Taiwan,TWN,2024,447.92062,296.3836,396.50043
Thailand,THA,1965,27.69635,0,0.52335
Thailand,THA,1966,32.691463,0,0.75595003
Thailand,THA,1967,36.284153,0,1.34908
Thailand,THA,1968,47.828484,0,1.48864
Thailand,THA,1969,51.799706,0,1.58168
Thailand,THA,1970,60.30306,0,1.6863501
Thailand,THA,1971,67.13238,0,1.3287275
Thailand,THA,1972,84.27273,0,1.0443972
Thailand,THA,1973,89.21048,0,1.1181896
Thailand,THA,1974,90.820015,0,1.6767552
Thailand,THA,1975,98.46377,0,1.6027187
Thailand,THA,1976,103.67075,0,1.8589973
Thailand,THA,1977,116.48012,0,1.7880194
Thailand,THA,1978,127.90059,0,2.302682
Thailand,THA,1979,130.51672,0,4.8418946
Thailand,THA,1980,136.36172,0,5.2354536
Thailand,THA,1981,128.82382,2.75631,5.8236647
Thailand,THA,1982,116.8389,14.049041,7.5915174
Thailand,THA,1983,129.59941,16.53786,7.289033
Thailand,THA,1984,136.17995,24.690489,9.178234
Thailand,THA,1985,128.4832,32.45933,18.435015
Thailand,THA,1986,133.15419,34.872524,18.0871
Thailand,THA,1987,144.63412,48.350864,26.114328
Thailand,THA,1988,165.04605,57.064457,26.906239
Thailand,THA,1989,195.9122,55.9458,32.771294
Thailand,THA,1990,233.3252,60.652523,45.351017
Thailand,THA,1991,248.82846,75.0936,53.114273
Thailand,THA,1992,276.58047,81.41339,56.846622
Thailand,THA,1993,318.4565,92.20895,63.31914
Thailand,THA,1994,356.3868,102.05028,73.21662
Thailand,THA,1995,405.904,105.68729,83.52328
Thailand,THA,1996,449.2036,123.139084,101.62282
Thailand,THA,1997,451.55515,154.46603,104.803856
Thailand,THA,1998,409.96964,164.9492,84.08474
Thailand,THA,1999,431.1383,183.24121,89.39646
Thailand,THA,2000,418.93927,211.95369,91.6959
Thailand,THA,2001,414.40457,245.60527,102.077644
Thailand,THA,2002,448.20236,266.8925,108.9419
Thailand,THA,2003,491.36066,284.2218,111.272194
Thailand,THA,2004,544.5814,297.55035,124.67288
Thailand,THA,2005,543.1483,320.5919,134.76213
Thailand,THA,2006,539.1894,330.1123,143.81845
Thailand,THA,2007,533.2962,351.72046,161.62822
Thailand,THA,2008,502.64276,369.41727,174.30933
Thailand,THA,2009,518.4446,381.24442,174.89503
Thailand,THA,2010,534.345,432.05563,179.48474
Thailand,THA,2011,543.49225,443.1806,182.51888
Thailand,THA,2012,564.3662,486.33502,191.56169
Thailand,THA,2013,584.294,488.64325,188.53526
Thailand,THA,2014,590.7018,499.44733,207.87042
Thailand,THA,2015,604.4171,509.60956,204.07373
Thailand,THA,2016,625.278,505.64255,208.03029
Thailand,THA,2017,644.63403,500.83792,208.8567
Thailand,THA,2018,658.427,500.1961,222.66977
Thailand,THA,2019,665.99725,509.39563,198.45288
Thailand,THA,2020,600.12463,468.5292,212.18327
Thailand,THA,2021,599.1502,470.1373,217.27419
Thailand,THA,2022,643.53,443.1806,197.67899
Thailand,THA,2023,639.6251,471.74185,168.04797
Thailand,THA,2024,659.746,482.259,170.63548
Trinidad and Tobago,TTO,1965,22.197905,11.427751,0
Trinidad and Tobago,TTO,1966,22.353634,13.42375,0
Trinidad and Tobago,TTO,1967,23.321835,14.816,0
Trinidad and Tobago,TTO,1968,23.76879,15.5455,0
Trinidad and Tobago,TTO,1969,24.918287,15.624,0
Trinidad and Tobago,TTO,1970,25.560862,19.119719,0
Trinidad and Tobago,TTO,1971,26.413431,18.635,0
Trinidad and Tobago,TTO,1972,42.87166,19.26075,0
Trinidad and Tobago,TTO,1973,43.14619,18.498,0
Trinidad and Tobago,TTO,1974,42.485165,16.89975,0
Trinidad and Tobago,TTO,1975,32.481552,15.35975,0
Trinidad and Tobago,TTO,1976,36.524597,17.28825,0
Trinidad and Tobago,TTO,1977,35.655308,20.3215,0
Trinidad and Tobago,TTO,1978,32.082752,24.26025,0
Trinidad and Tobago,TTO,1979,24.694546,25.0765,0
Trinidad and Tobago,TTO,1980,19.534754,28.3325,0
Trinidad and Tobago,TTO,1981,19.360615,31.2095,0
Trinidad and Tobago,TTO,1982,21.474905,37.931248,0
Trinidad and Tobago,TTO,1983,18.668987,39.297253,0
Trinidad and Tobago,TTO,1984,15.969291,41.176003,0
Trinidad and Tobago,TTO,1985,16.895954,42.152,0
Trinidad and Tobago,TTO,1986,18.23386,43.1345,0
Trinidad and Tobago,TTO,1987,12.22131,45.6935,0
Trinidad and Tobago,TTO,1988,11.073575,52.59425,0
Trinidad and Tobago,TTO,1989,9.94367,52.694748,0
Trinidad and Tobago,TTO,1990,14.867244,54.63375,0
Trinidad and Tobago,TTO,1991,13.957406,55.351654,0
Trinidad and Tobago,TTO,1992,19.86267,53.48801,0
Trinidad and Tobago,TTO,1993,17.295012,60.033134,0
Trinidad and Tobago,TTO,1994,13.183907,68.75722,0
Trinidad and Tobago,TTO,1995,15.0534,73.813225,0
Trinidad and Tobago,TTO,1996,17.402937,83.34405,0
Trinidad and Tobago,TTO,1997,10.274356,90.44337,0
Trinidad and Tobago,TTO,1998,11.790197,90.44337,0
Trinidad and Tobago,TTO,1999,20.85421,92.77739,0
Trinidad and Tobago,TTO,2000,17.415867,101.56194,0
Trinidad and Tobago,TTO,2001,17.940031,108.9441,0
Trinidad and Tobago,TTO,2002,19.45226,121.74733,0
Trinidad and Tobago,TTO,2003,19.539343,135.20102,0
Trinidad and Tobago,TTO,2004,20.99403,148.70534,0
Trinidad and Tobago,TTO,2005,23.400255,163.75308,0
Trinidad and Tobago,TTO,2006,24.092281,192.76155,0
Trinidad and Tobago,TTO,2007,24.855906,196.45027,0
Trinidad and Tobago,TTO,2008,26.43232,191.58104,0
Trinidad and Tobago,TTO,2009,25.535719,190.88472,0
Trinidad and Tobago,TTO,2010,26.108171,207.40086,0
Trinidad and Tobago,TTO,2011,25.714266,204.8132,0
Trinidad and Tobago,TTO,2012,23.543278,202.35985,0
Trinidad and Tobago,TTO,2013,25.005686,203.5563,0
Trinidad and Tobago,TTO,2014,23.71663,205.10089,0
Trinidad and Tobago,TTO,2015,25.57151,196.04771,0
Trinidad and Tobago,TTO,2016,26.311125,169.44472,0
Trinidad and Tobago,TTO,2017,23.557047,183.49329,0
Trinidad and Tobago,TTO,2018,20.274511,173.74751,0
Trinidad and Tobago,TTO,2019,20.45355,174.73317,0
Trinidad and Tobago,TTO,2020,17.470394,151.85648,0
Trinidad and Tobago,TTO,2021,17.05173,156.05621,0
Trinidad and Tobago,TTO,2022,18.339703,154.70049,0
Trinidad and Tobago,TTO,2023,18.70825,145.1982,0
Trinidad and Tobago,TTO,2024,19.08625,140.7025,0
Turkey,TUR,1965,41.988743,0,42.6821
Turkey,TUR,1966,50.11611,0,47.49692
Turkey,TUR,1967,58.8478,0,42.100597
Turkey,TUR,1968,70.703316,0,45.76405
Turkey,TUR,1969,78.65872,0,48.6134
Turkey,TUR,1970,83.33808,0,53.846897
Turkey,TUR,1971,98.7893,0,55.3588
Turkey,TUR,1972,111.98644,0,59.40604
Turkey,TUR,1973,136.55547,0,60.72023
Turkey,TUR,1974,132.87135,0,66.22122
Turkey,TUR,1975,146.75865,0,68.76819
Turkey,TUR,1976,165.77588,0,72.14089
Turkey,TUR,1977,187.71225,0,74.32733
Turkey,TUR,1978,201.57695,0,75.40892
Turkey,TUR,1979,179.0935,0,77.28135
Turkey,TUR,1980,182.70168,0,81.80542
Turkey,TUR,1981,180.02922,0,83.5034
Turkey,TUR,1982,192.67787,0.3399125,93.77269
Turkey,TUR,1983,202.6174,0.373425,103.18136
Turkey,TUR,1984,201.63646,0.36385,115.93947
Turkey,TUR,1985,211.20892,0.46917498,138.78079
Turkey,TUR,1986,228.74448,4.00235,152.72516
Turkey,TUR,1987,258.14014,4.99815,161.23831
Turkey,TUR,1988,274.34244,11.35595,155.88852
Turkey,TUR,1989,258.52664,30.189974,175.67114
Turkey,TUR,1990,273.813,32.296474,186.52194
Turkey,TUR,1991,266.88058,39.5639,199.25679
Turkey,TUR,1992,282.05286,43.288578,198.53574
Turkey,TUR,1993,323.31287,47.4154,183.70747
Turkey,TUR,1994,309.1395,50.278328,184.25409
Turkey,TUR,1995,346.67908,65.04298,192.33693
Turkey,TUR,1996,362.10272,75.69995,216.35289
Turkey,TUR,1997,356.59906,93.078575,241.69467
Turkey,TUR,1998,355.67706,98.344826,250.76607
Turkey,TUR,1999,354.10962,118.557655,232.99542
Turkey,TUR,2000,370.6987,139.46945,261.22144
Turkey,TUR,2001,344.8432,153.45853,214.6084
Turkey,TUR,2002,369.48154,166.39435,224.14499
Turkey,TUR,2003,363.70947,200.48135,242.09007
Turkey,TUR,2004,371.83334,211.68411,256.86017
Turkey,TUR,2005,367.38208,257.23236,257.6859
Turkey,TUR,2006,381.82663,291.97046,304.33383
Turkey,TUR,2007,388.8999,338.9071,342.66632
Turkey,TUR,2008,382.55893,352.9824,344.20148
Turkey,TUR,2009,389.52692,337.22192,359.34375
Turkey,TUR,2010,374.55405,358.21033,365.62393
Turkey,TUR,2011,364.07852,418.39877,394.01044
Turkey,TUR,2012,383.57196,433.19214,424.43686
Turkey,TUR,2013,412.15067,439.66486,367.09164
